,origin,destination,departure_at,airline,flight_number,price,expires_at
294,MOW,KZN,2021-05-11T20:55:00Z,S7,1059,4978,2021-03-07T18:47:34Z
295,MOW,KZN,2021-05-12T14:40:00Z,S7,1055,4978,2021-03-07T12:18:11Z
296,MOW,KZN,2021-05-13T14:05:00Z,U6,122,4678,2021-03-05T18:38:37Z
297,MOW,KZN,2021-05-14T04:55:00Z,DP,285,4836,2021-03-08T08:22:44Z
298,MOW,KZN,2021-05-15T20:55:00Z,S7,1059,4978,2021-03-07T21:28:33Z
299,MOW,KZN,2021-05-16T04:45:00Z,S7,1051,4978,2021-03-07T09:16:46Z
300,MOW,KZN,2021-05-17T14:40:00Z,S7,1055,4978,2021-03-08T03:55:22Z
301,MOW,KZN,2021-05-18T14:40:00Z,S7,1055,4978,2021-03-07T15:06:20Z
302,MOW,KZN,2021-05-19T14:40:00Z,S7,1055,4978,2021-03-06T05:08:42Z
303,MOW,KZN,2021-05-20T14:05:00Z,U6,122,4508,2021-03-08T09:01:07Z
304,MOW,KZN,2021-05-21T04:55:00Z,DP,285,5148,2021-03-07T13:05:09Z
305,MOW,KZN,2021-05-22T14:40:00Z,S7,1055,4978,2021-03-07T05:13:15Z
306,MOW,KZN,2021-05-23T20:55:00Z,S7,1059,4978,2021-03-06T23:24:42Z
307,MOW,KZN,2021-05-24T14:40:00Z,S7,1055,4978,2021-03-08T10:00:31Z
308,MOW,KZN,2021-05-26T14:40:00Z,S7,1055,4978,2021-03-06T10:23:57Z
309,MOW,KZN,2021-05-27T04:45:00Z,S7,1051,4978,2021-03-08T05:40:12Z
310,MOW,KZN,2021-05-28T04:45:00Z,S7,1051,5613,2021-03-07T07:59:50Z
311,MOW,KZN,2021-05-29T20:55:00Z,S7,1059,4978,2021-03-06T07:56:41Z
312,MOW,KZN,2021-05-30T14:40:00Z,S7,1055,4978,2021-03-07T12:56:05Z
313,MOW,KZN,2021-06-01T13:55:00Z,DP,283,4632,2021-03-06T20:54:50Z
314,MOW,KZN,2021-06-03T11:40:00Z,S7,1053,5828,2021-03-07T20:13:33Z
315,MOW,KZN,2021-06-04T13:55:00Z,DP,283,4890,2021-03-05T18:51:05Z
316,MOW,KZN,2021-06-05T13:55:00Z,DP,283,4632,2021-03-08T10:53:32Z
317,MOW,KZN,2021-06-07T13:55:00Z,DP,283,4632,2021-03-06T07:20:38Z
318,MOW,KZN,2021-06-09T13:55:00Z,DP,283,4632,2021-03-06T16:58:45Z
319,MOW,KZN,2021-06-10T14:05:00Z,U6,122,4758,2021-03-08T07:24:40Z
320,MOW,KZN,2021-06-11T13:55:00Z,DP,283,4890,2021-03-06T17:53:34Z
321,MOW,KZN,2021-06-12T20:55:00Z,S7,1059,4978,2021-03-07T20:34:58Z
322,MOW,KZN,2021-06-13T04:45:00Z,S7,1051,4978,2021-03-07T08:47:44Z
323,MOW,KZN,2021-06-14T13:55:00Z,DP,283,5148,2021-03-06T08:21:41Z
324,MOW,KZN,2021-06-15T14:40:00Z,S7,1055,4978,2021-03-06T17:45:38Z
325,MOW,KZN,2021-06-16T14:40:00Z,S7,1055,5068,2021-03-07T17:29:12Z
326,MOW,KZN,2021-06-17T14:05:00Z,U6,122,4758,2021-03-08T07:57:54Z
327,MOW,KZN,2021-06-18T04:45:00Z,S7,1051,5613,2021-03-07T07:39:37Z
328,MOW,KZN,2021-06-19T13:55:00Z,DP,283,4898,2021-03-07T14:43:37Z
329,MOW,KZN,2021-06-20T13:55:00Z,DP,283,4890,2021-03-07T09:26:57Z
330,MOW,KZN,2021-06-23T21:45:00Z,SU,1196,14892,2021-03-05T19:20:18Z
331,MOW,KZN,2021-06-24T14:05:00Z,U6,122,5769,2021-03-05T19:23:03Z
332,MOW,KZN,2021-06-25T13:55:00Z,DP,283,5503,2021-03-08T08:45:03Z
333,MOW,KZN,2021-06-26T13:55:00Z,DP,283,5148,2021-03-07T16:29:14Z
334,MOW,KZN,2021-06-29T04:45:00Z,S7,1051,4978,2021-03-07T07:22:17Z
335,MOW,KZN,2021-06-30T23:50:00Z,TK,412,31959,2021-03-07T18:05:44Z
336,MOW,KZN,2021-07-01T14:05:00Z,U6,122,5065,2021-03-06T14:37:42Z
337,MOW,KZN,2021-07-02T20:55:00Z,S7,1059,5613,2021-03-07T07:55:15Z
338,MOW,KZN,2021-07-03T13:55:00Z,DP,283,5148,2021-03-05T17:55:26Z
339,MOW,KZN,2021-07-04T22:55:00Z,SU,1436,14892,2021-03-07T14:22:53Z
340,MOW,KZN,2021-07-05T11:40:00Z,S7,1053,4978,2021-03-06T17:55:35Z
341,MOW,KZN,2021-07-07T23:50:00Z,TK,412,37962,2021-03-07T04:05:13Z
342,MOW,KZN,2021-07-08T20:55:00Z,S7,1059,5613,2021-03-07T04:05:13Z
343,MOW,KZN,2021-07-10T20:55:00Z,S7,1059,5613,2021-03-06T14:42:16Z
344,MOW,KZN,2021-07-12T13:55:00Z,DP,283,5148,2021-03-06T17:16:12Z
345,MOW,KZN,2021-07-13T11:40:00Z,S7,1053,4978,2021-03-05T16:15:36Z
346,MOW,KZN,2021-07-16T04:45:00Z,S7,1051,5599,2021-03-08T11:51:37Z
347,MOW,KZN,2021-07-17T11:40:00Z,S7,1053,4978,2021-03-05T18:27:34Z
348,MOW,KZN,2021-07-19T04:45:00Z,S7,1051,5613,2021-03-07T10:41:55Z
349,MOW,KZN,2021-07-20T04:45:00Z,S7,1051,4978,2021-03-08T03:13:28Z
350,MOW,KZN,2021-07-28T21:45:00Z,SU,1196,14892,2021-03-06T19:41:46Z
351,MOW,KZN,2021-07-29T11:40:00Z,S7,1053,5613,2021-03-06T19:41:46Z
352,MOW,KZN,2021-08-02T04:45:00Z,S7,1051,4978,2021-03-05T20:46:18Z
353,MOW,KZN,2021-08-07T23:50:00Z,PC,1581,39228,2021-03-07T10:04:03Z
354,MOW,KZN,2021-08-08T04:45:00Z,S7,1051,4978,2021-03-07T10:04:58Z
355,MOW,KZN,2021-08-09T04:45:00Z,S7,1051,5158,2021-03-07T06:10:51Z
356,MOW,KZN,2021-08-10T23:45:00Z,TK,212,47186,2021-03-08T09:23:24Z
357,MOW,KZN,2021-08-11T14:40:00Z,S7,1055,5793,2021-03-08T09:23:24Z
358,MOW,KZN,2021-08-12T14:40:00Z,S7,1055,5793,2021-03-07T14:48:10Z
359,MOW,KZN,2021-08-13T14:40:00Z,S7,1055,5599,2021-03-08T11:48:56Z
360,MOW,KZN,2021-08-17T21:45:00Z,SU,1196,14892,2021-03-05T19:56:01Z
361,MOW,KZN,2021-08-18T04:45:00Z,S7,1051,5613,2021-03-05T19:56:01Z
362,MOW,KZN,2021-08-19T20:55:00Z,S7,1059,5613,2021-03-07T17:56:35Z
363,MOW,KZN,2021-08-21T14:40:00Z,S7,1055,5613,2021-03-06T22:09:26Z
364,MOW,KZN,2021-08-23T04:45:00Z,S7,1051,4978,2021-03-07T07:58:16Z
365,MOW,KZN,2021-08-26T20:55:00Z,S7,1059,5613,2021-03-06T09:38:40Z
366,MOW,KZN,2021-09-02T14:05:00Z,U6,122,5074,2021-03-07T20:34:31Z
367,MOW,KZN,2021-09-15T04:45:00Z,S7,1051,4978,2021-03-06T22:25:30Z
368,MOW,KZN,2021-09-17T04:45:00Z,S7,1051,4978,2021-03-06T22:21:34Z
369,MOW,KZN,2021-09-18T20:55:00Z,S7,1059,4978,2021-03-06T16:40:40Z
370,MOW,KZN,2021-09-24T04:45:00Z,S7,1051,4978,2021-03-07T09:03:25Z
371,MOW,KZN,2021-09-25T13:55:00Z,DP,283,4633,2021-03-06T08:17:54Z
372,MOW,KZN,2021-09-29T13:55:00Z,DP,283,4117,2021-03-06T10:35:28Z
373,MOW,KZN,2021-09-30T21:40:00Z,DP,1452,31863,2021-03-06T16:45:23Z
374,MOW,KZN,2021-10-01T20:55:00Z,S7,1059,4978,2021-03-06T16:45:23Z
375,MOW,KZN,2021-10-07T21:45:00Z,SU,1196,8985,2021-03-06T18:09:13Z
376,MOW,KZN,2021-10-08T04:45:00Z,S7,1051,4978,2021-03-06T18:09:13Z
377,MOW,KZN,2021-10-09T13:55:00Z,DP,283,4633,2021-03-05T18:38:25Z
378,MOW,KZN,2021-10-12T13:55:00Z,DP,283,4118,2021-03-08T11:50:25Z
379,MOW,KZN,2021-10-18T13:55:00Z,DP,283,4632,2021-03-06T10:30:38Z
380,MOW,KZN,2021-10-22T21:40:00Z,DP,1452,29620,2021-03-05T20:06:33Z
381,MOW,KZN,2021-10-23T13:55:00Z,DP,283,4633,2021-03-05T20:06:33Z
382,MOW,KZN,2021-11-03T05:00:00Z,S7,1051,4978,2021-03-05T18:15:49Z
383,MOW,KZN,2021-11-04T11:40:00Z,S7,1053,4978,2021-03-06T09:54:12Z
384,MOW,KZN,2021-11-05T11:40:00Z,S7,1053,4978,2021-03-07T13:32:51Z
385,MOW,KZN,2021-11-22T20:55:00Z,S7,1059,4978,2021-03-06T10:21:37Z
386,MOW,KZN,2022-02-09T11:40:00Z,S7,1053,6508,2021-03-06T15:53:14Z
387,MOW,KZN,2022-02-12T11:40:00Z,S7,1053,4965,2021-03-08T11:49:29Z
388,MOW,KZN,2022-02-20T20:55:00Z,S7,1059,4978,2021-03-06T11:24:15Z
389,MOW,KZN,2022-02-21T11:40:00Z,S7,1053,4978,2021-03-07T16:11:29Z
390,MOW,CEK,2021-03-05T20:55:00Z,DP,413,10815,2021-03-05T20:55:00Z
391,MOW,CEK,2021-03-06T19:55:00Z,U6,610,5669,2021-03-06T05:16:20Z
392,MOW,CEK,2021-03-07T20:55:00Z,DP,413,5766,2021-03-07T18:28:44Z
393,MOW,CEK,2021-03-08T10:40:00Z,DP,415,5823,2021-03-07T19:22:48Z
394,MOW,CEK,2021-03-09T22:00:00Z,S7,1141,5955,2021-03-06T19:22:38Z
395,MOW,CEK,2021-03-10T19:55:00Z,U6,610,5164,2021-03-06T06:10:10Z
396,MOW,CEK,2021-03-11T19:55:00Z,U6,610,5763,2021-03-06T18:56:17Z
397,MOW,CEK,2021-03-12T20:55:00Z,DP,413,6281,2021-03-05T20:11:26Z
398,MOW,CEK,2021-03-13T20:55:00Z,DP,413,5766,2021-03-05T20:36:52Z
399,MOW,CEK,2021-03-14T20:55:00Z,DP,413,5766,2021-03-08T08:18:00Z
400,MOW,CEK,2021-03-15T22:00:00Z,S7,1141,5190,2021-03-06T17:55:32Z
401,MOW,CEK,2021-03-16T19:55:00Z,U6,610,5160,2021-03-05T20:09:05Z
402,MOW,CEK,2021-03-17T10:40:00Z,DP,415,5214,2021-03-05T21:03:05Z
403,MOW,CEK,2021-03-18T20:55:00Z,DP,413,5766,2021-03-06T11:57:35Z
404,MOW,CEK,2021-03-19T20:55:00Z,DP,413,5766,2021-03-05T16:33:01Z
405,MOW,CEK,2021-03-20T19:55:00Z,U6,610,5290,2021-03-08T11:29:25Z
406,MOW,CEK,2021-03-21T20:55:00Z,DP,413,5766,2021-03-08T08:15:25Z
407,MOW,CEK,2021-03-22T22:00:00Z,S7,1141,5190,2021-03-07T14:18:05Z
408,MOW,CEK,2021-03-23T20:55:00Z,DP,413,5354,2021-03-07T17:31:32Z
409,MOW,CEK,2021-03-24T19:55:00Z,U6,610,5160,2021-03-06T18:28:32Z
410,MOW,CEK,2021-03-25T20:55:00Z,DP,413,5766,2021-03-07T13:42:41Z
411,MOW,CEK,2021-03-26T20:55:00Z,DP,413,5766,2021-03-06T19:10:08Z
412,MOW,CEK,2021-03-27T20:55:00Z,DP,413,5766,2021-03-06T15:32:53Z
413,MOW,CEK,2021-03-28T20:50:00Z,DP,413,5354,2021-03-06T20:47:07Z
414,MOW,CEK,2021-03-29T21:55:00Z,U6,610,5164,2021-03-07T09:13:28Z
415,MOW,CEK,2021-03-30T21:55:00Z,U6,610,5164,2021-03-08T09:50:26Z
416,MOW,CEK,2021-03-31T21:55:00Z,U6,610,5038,2021-03-08T10:42:39Z
417,MOW,CEK,2021-04-01T21:55:00Z,U6,610,5038,2021-03-06T19:03:37Z
418,MOW,CEK,2021-04-02T20:50:00Z,DP,413,5354,2021-03-08T11:00:25Z
419,MOW,CEK,2021-04-03T21:55:00Z,U6,610,5055,2021-03-06T10:33:15Z
420,MOW,CEK,2021-04-04T21:55:00Z,U6,610,5168,2021-03-07T07:59:32Z
421,MOW,CEK,2021-04-05T21:55:00Z,U6,610,5038,2021-03-08T08:13:07Z
422,MOW,CEK,2021-04-06T21:55:00Z,U6,610,5168,2021-03-07T15:25:00Z
423,MOW,CEK,2021-04-07T21:55:00Z,U6,610,5038,2021-03-07T16:22:19Z
424,MOW,CEK,2021-04-08T21:55:00Z,U6,610,5038,2021-03-07T04:25:29Z
425,MOW,CEK,2021-04-09T21:55:00Z,U6,610,5168,2021-03-06T08:03:17Z
426,MOW,CEK,2021-04-10T11:35:00Z,S7,1145,5198,2021-03-07T05:01:45Z
427,MOW,CEK,2021-04-11T21:55:00Z,U6,610,5168,2021-03-07T06:30:25Z
428,MOW,CEK,2021-04-12T07:00:00Z,DP,205,7829,2021-03-07T06:30:25Z
429,MOW,CEK,2021-04-13T21:55:00Z,U6,610,5038,2021-03-07T05:01:55Z
430,MOW,CEK,2021-04-14T21:55:00Z,U6,610,5423,2021-03-07T15:58:31Z
431,MOW,CEK,2021-04-15T21:55:00Z,U6,610,5168,2021-03-06T14:34:41Z
432,MOW,CEK,2021-04-16T21:55:00Z,U6,610,5038,2021-03-08T05:01:41Z
433,MOW,CEK,2021-04-17T07:35:00Z,UT,369,7793,2021-03-08T05:01:41Z
434,MOW,CEK,2021-04-18T21:55:00Z,U6,610,4425,2021-03-07T07:00:57Z
435,MOW,CEK,2021-04-19T20:50:00Z,DP,413,4863,2021-03-05T17:02:18Z
436,MOW,CEK,2021-04-20T21:55:00Z,U6,610,5038,2021-03-06T06:35:26Z
437,MOW,CEK,2021-04-21T21:55:00Z,U6,610,5038,2021-03-06T18:13:03Z
438,MOW,CEK,2021-04-22T21:55:00Z,U6,610,4588,2021-03-07T03:01:24Z
439,MOW,CEK,2021-04-23T20:35:00Z,N4,179,4750,2021-03-08T11:02:40Z
440,MOW,CEK,2021-04-24T10:40:00Z,DP,415,4733,2021-03-07T21:30:26Z
441,MOW,CEK,2021-04-25T10:40:00Z,DP,415,5830,2021-03-05T15:37:12Z
442,MOW,CEK,2021-04-26T21:55:00Z,U6,610,5038,2021-03-08T09:08:32Z
443,MOW,CEK,2021-04-27T21:55:00Z,U6,610,5168,2021-03-07T06:08:02Z
444,MOW,CEK,2021-04-28T21:55:00Z,U6,610,5168,2021-03-07T19:33:10Z
445,MOW,CEK,2021-04-29T21:55:00Z,U6,610,5168,2021-03-06T03:11:43Z
446,MOW,CEK,2021-04-30T20:35:00Z,N4,179,5665,2021-03-07T10:27:19Z
447,MOW,CEK,2021-05-01T20:50:00Z,DP,413,6143,2021-03-06T18:14:22Z
448,MOW,CEK,2021-05-02T20:50:00Z,DP,413,5577,2021-03-08T05:07:53Z
449,MOW,CEK,2021-05-03T20:35:00Z,N4,179,5694,2021-03-05T20:18:31Z
450,MOW,CEK,2021-05-04T21:55:00Z,U6,610,5298,2021-03-07T16:12:58Z
451,MOW,CEK,2021-05-05T21:55:00Z,U6,610,6098,2021-03-06T13:49:06Z
452,MOW,CEK,2021-05-06T21:55:00Z,U6,610,5168,2021-03-06T13:30:19Z
453,MOW,CEK,2021-05-07T21:55:00Z,U6,610,5168,2021-03-08T04:47:57Z
454,MOW,CEK,2021-05-08T21:55:00Z,U6,610,5168,2021-03-06T16:17:06Z
455,MOW,CEK,2021-05-09T20:35:00Z,N4,179,5117,2021-03-05T19:28:56Z
456,MOW,CEK,2021-05-10T19:15:00Z,FV,6227,15974,2021-03-06T09:28:02Z
457,MOW,CEK,2021-05-11T21:55:00Z,U6,610,5038,2021-03-06T05:35:43Z
458,MOW,CEK,2021-05-12T20:35:00Z,N4,179,4967,2021-03-06T05:30:29Z
459,MOW,CEK,2021-05-13T21:55:00Z,U6,610,5168,2021-03-07T18:42:20Z
460,MOW,CEK,2021-05-14T21:55:00Z,U6,610,5038,2021-03-08T09:26:31Z
461,MOW,CEK,2021-05-15T05:55:00Z,N4,177,8280,2021-03-08T09:26:31Z
462,MOW,CEK,2021-05-16T20:35:00Z,N4,179,4966,2021-03-07T18:40:09Z
463,MOW,CEK,2021-05-17T20:35:00Z,N4,179,8699,2021-03-07T10:26:04Z
464,MOW,CEK,2021-05-19T21:55:00Z,U6,610,5038,2021-03-07T05:52:06Z
465,MOW,CEK,2021-05-20T21:55:00Z,U6,610,5038,2021-03-07T21:26:40Z
466,MOW,CEK,2021-05-21T21:55:00Z,U6,610,5038,2021-03-07T17:28:16Z
467,MOW,CEK,2021-05-22T05:55:00Z,N4,177,8823,2021-03-07T17:28:16Z
468,MOW,CEK,2021-05-23T20:35:00Z,N4,179,4982,2021-03-07T12:55:38Z
469,MOW,CEK,2021-05-25T21:55:00Z,U6,610,5168,2021-03-06T12:25:01Z
470,MOW,CEK,2021-05-26T21:55:00Z,U6,610,5038,2021-03-05T17:42:34Z
471,MOW,CEK,2021-05-27T21:55:00Z,U6,610,5038,2021-03-07T18:35:29Z
472,MOW,CEK,2021-05-28T21:05:00Z,FV,6275,6500,2021-03-06T13:13:23Z
473,MOW,CEK,2021-05-29T03:50:00Z,FV,6257,6500,2021-03-07T10:45:46Z
474,MOW,CEK,2021-05-30T21:55:00Z,U6,610,5483,2021-03-07T13:08:18Z
475,MOW,CEK,2021-05-31T20:35:00Z,N4,179,7354,2021-03-07T11:52:59Z
476,MOW,CEK,2021-06-01T20:35:00Z,N4,179,4982,2021-03-06T13:05:40Z
477,MOW,CEK,2021-06-03T21:55:00Z,U6,610,5038,2021-03-05T19:14:08Z
478,MOW,CEK,2021-06-04T05:30:00Z,FV,6010,9389,2021-03-05T19:14:08Z
479,MOW,CEK,2021-06-06T21:55:00Z,U6,610,10134,2021-03-07T20:50:17Z
480,MOW,CEK,2021-06-07T20:35:00Z,N4,179,5791,2021-03-07T20:50:17Z
481,MOW,CEK,2021-06-08T21:55:00Z,U6,610,5648,2021-03-07T05:49:36Z
482,MOW,CEK,2021-06-09T21:55:00Z,U6,610,5038,2021-03-08T05:10:35Z
483,MOW,CEK,2021-06-10T21:55:00Z,U6,610,5038,2021-03-08T09:34:08Z
484,MOW,CEK,2021-06-11T05:55:00Z,N4,177,9805,2021-03-07T09:38:13Z
485,MOW,CEK,2021-06-12T21:55:00Z,U6,610,5038,2021-03-08T07:38:43Z
486,MOW,CEK,2021-06-13T21:55:00Z,U6,610,6198,2021-03-06T12:04:20Z
487,MOW,CEK,2021-06-14T20:35:00Z,N4,179,5797,2021-03-06T17:22:35Z
488,MOW,CEK,2021-06-15T21:55:00Z,U6,610,5038,2021-03-08T06:30:00Z
489,MOW,CEK,2021-06-16T15:05:00Z,FV,6012,9386,2021-03-06T16:11:44Z
490,MOW,CEK,2021-06-17T21:55:00Z,U6,610,4922,2021-03-06T04:59:22Z
491,MOW,CEK,2021-06-18T21:55:00Z,U6,610,5038,2021-03-07T11:24:44Z
492,MOW,CEK,2021-06-19T20:35:00Z,N4,179,6453,2021-03-08T08:45:47Z
493,MOW,CEK,2021-06-21T21:55:00Z,U6,610,6229,2021-03-08T11:28:59Z
494,MOW,CEK,2021-06-22T21:55:00Z,U6,610,6198,2021-03-06T12:03:11Z
495,MOW,CEK,2021-06-23T21:55:00Z,U6,610,6198,2021-03-07T13:55:25Z
496,MOW,CEK,2021-06-24T21:55:00Z,U6,610,5038,2021-03-07T09:14:50Z
497,MOW,CEK,2021-06-25T20:35:00Z,N4,179,6505,2021-03-07T09:19:22Z
498,MOW,CEK,2021-06-30T21:05:00Z,FV,6275,10745,2021-03-07T11:03:42Z
499,MOW,CEK,2021-07-01T20:35:00Z,N4,179,7121,2021-03-07T11:03:42Z
500,MOW,CEK,2021-07-02T07:55:00Z,SU,1276,17965,2021-03-06T14:42:26Z
501,MOW,CEK,2021-07-04T21:55:00Z,U6,610,7358,2021-03-07T22:22:59Z
502,MOW,CEK,2021-07-05T18:45:00Z,FV,6024,10745,2021-03-07T22:22:59Z
503,MOW,CEK,2021-07-06T21:55:00Z,U6,610,7358,2021-03-05T20:36:54Z
504,MOW,CEK,2021-07-07T13:00:00Z,SU,1192,17965,2021-03-05T20:36:54Z
505,MOW,CEK,2021-07-08T21:55:00Z,U6,610,6198,2021-03-08T08:41:38Z
506,MOW,CEK,2021-07-09T08:35:00Z,FV,6028,10745,2021-03-08T09:10:11Z
507,MOW,CEK,2021-07-10T20:35:00Z,N4,179,7121,2021-03-08T10:37:27Z
508,MOW,CEK,2021-07-16T11:35:00Z,S7,1145,7648,2021-03-06T12:24:39Z
509,MOW,CEK,2021-07-17T21:55:00Z,U6,610,6198,2021-03-07T08:31:36Z
510,MOW,CEK,2021-07-22T21:55:00Z,U6,610,8253,2021-03-07T18:13:53Z
511,MOW,CEK,2021-07-23T22:15:00Z,S7,1141,7648,2021-03-06T12:17:32Z
512,MOW,CEK,2021-07-24T11:35:00Z,S7,1145,7648,2021-03-06T11:49:53Z
513,MOW,CEK,2021-07-25T14:45:00Z,FV,6261,7800,2021-03-05T20:38:18Z
514,MOW,CEK,2021-07-28T21:05:00Z,FV,6275,7800,2021-03-05T21:51:40Z
515,MOW,CEK,2021-07-29T18:45:00Z,FV,6024,9745,2021-03-05T21:51:40Z
516,MOW,CEK,2021-07-31T21:55:00Z,U6,610,6781,2021-03-07T09:26:05Z
517,MOW,CEK,2021-08-01T19:15:00Z,FV,6227,7800,2021-03-06T17:05:17Z
518,MOW,CEK,2021-08-06T14:45:00Z,FV,6261,7800,2021-03-06T09:21:51Z
519,MOW,CEK,2021-08-07T19:15:00Z,FV,6227,8800,2021-03-07T18:06:49Z
520,MOW,CEK,2021-08-10T21:05:00Z,FV,6275,9745,2021-03-05T16:10:27Z
521,MOW,CEK,2021-08-11T14:45:00Z,FV,6261,7800,2021-03-05T16:10:27Z
522,MOW,CEK,2021-08-12T03:50:00Z,FV,6257,7800,2021-03-05T15:41:17Z
523,MOW,CEK,2021-08-14T19:15:00Z,FV,6227,7800,2021-03-06T06:44:47Z
524,MOW,CEK,2021-08-28T14:45:00Z,FV,6261,7800,2021-03-06T14:50:23Z
525,MOW,CEK,2021-09-20T20:35:00Z,N4,179,4803,2021-03-06T07:28:24Z
526,MOW,CEK,2021-09-22T20:35:00Z,N4,179,4778,2021-03-06T07:30:11Z
527,MOW,CEK,2021-09-23T20:35:00Z,N4,179,4778,2021-03-06T14:01:36Z
528,MOW,CEK,2021-11-01T22:15:00Z,S7,1141,7648,2021-03-07T05:48:11Z
529,MOW,CEK,2021-11-02T18:10:00Z,S7,2511,17286,2021-03-07T05:48:11Z
530,MOW,CEK,2021-12-26T22:15:00Z,S7,1141,8543,2021-03-07T06:51:58Z
531,MOW,CEK,2021-12-27T08:25:00Z,S7,2505,19001,2021-03-07T06:51:58Z
532,MOW,SVX,2021-03-05T20:55:00Z,DP,405,9355,2021-03-05T20:55:00Z
533,MOW,SVX,2021-03-06T20:55:00Z,DP,405,5195,2021-03-06T19:46:44Z
534,MOW,SVX,2021-03-07T20:55:00Z,DP,405,4163,2021-03-06T12:07:24Z
535,MOW,SVX,2021-03-08T07:00:00Z,U6,261,4992,2021-03-07T12:12:21Z
536,MOW,SVX,2021-03-09T17:30:00Z,WZ,421,3996,2021-03-06T09:34:36Z
537,MOW,SVX,2021-03-10T17:30:00Z,WZ,421,3750,2021-03-07T18:36:01Z
538,MOW,SVX,2021-03-11T17:30:00Z,WZ,421,3486,2021-03-05T19:55:34Z
539,MOW,SVX,2021-03-12T20:45:00Z,S7,1171,3912,2021-03-05T17:17:06Z
540,MOW,SVX,2021-03-13T17:30:00Z,WZ,421,3776,2021-03-08T09:55:57Z
541,MOW,SVX,2021-03-14T20:55:00Z,DP,405,4649,2021-03-07T19:04:52Z
542,MOW,SVX,2021-03-15T20:45:00Z,S7,1171,3862,2021-03-06T08:17:44Z
543,MOW,SVX,2021-03-16T17:30:00Z,WZ,421,3472,2021-03-08T10:56:30Z
544,MOW,SVX,2021-03-17T17:30:00Z,WZ,421,3576,2021-03-08T09:38:53Z
545,MOW,SVX,2021-03-18T07:00:00Z,U6,261,3816,2021-03-06T21:06:59Z
546,MOW,SVX,2021-03-19T19:00:00Z,U6,265,3812,2021-03-05T21:58:46Z
547,MOW,SVX,2021-03-20T17:20:00Z,U6,263,3812,2021-03-06T09:39:15Z
548,MOW,SVX,2021-03-21T19:00:00Z,U6,265,3812,2021-03-06T08:12:03Z
549,MOW,SVX,2021-03-22T17:30:00Z,WZ,421,3776,2021-03-08T09:51:28Z
550,MOW,SVX,2021-03-23T17:30:00Z,WZ,421,3776,2021-03-07T18:03:32Z
551,MOW,SVX,2021-03-24T17:30:00Z,WZ,421,3783,2021-03-07T08:47:27Z
552,MOW,SVX,2021-03-25T10:30:00Z,U6,269,3812,2021-03-07T14:30:17Z
553,MOW,SVX,2021-03-26T20:30:00Z,N4,173,4798,2021-03-05T15:21:40Z
554,MOW,SVX,2021-03-27T20:55:00Z,DP,405,4470,2021-03-06T11:05:43Z
555,MOW,SVX,2021-03-28T10:20:00Z,U6,269,3816,2021-03-06T07:52:41Z
556,MOW,SVX,2021-03-29T18:00:00Z,WZ,425,3691,2021-03-07T15:12:35Z
557,MOW,SVX,2021-03-30T05:25:00Z,U6,273,3812,2021-03-07T20:21:40Z
558,MOW,SVX,2021-03-31T18:00:00Z,WZ,425,3680,2021-03-05T18:56:08Z
559,MOW,SVX,2021-04-01T21:55:00Z,S7,1171,3920,2021-03-07T12:38:45Z
560,MOW,SVX,2021-04-02T11:55:00Z,S7,1175,3920,2021-03-06T13:05:35Z
561,MOW,SVX,2021-04-03T18:00:00Z,WZ,425,3671,2021-03-08T07:37:01Z
562,MOW,SVX,2021-04-04T05:25:00Z,U6,273,3820,2021-03-07T04:18:07Z
563,MOW,SVX,2021-04-05T18:00:00Z,WZ,425,3680,2021-03-05T20:15:28Z
564,MOW,SVX,2021-04-06T18:00:00Z,WZ,425,3680,2021-03-07T11:12:17Z
565,MOW,SVX,2021-04-07T18:00:00Z,WZ,425,3680,2021-03-07T12:00:11Z
566,MOW,SVX,2021-04-08T18:00:00Z,WZ,425,3680,2021-03-08T05:48:02Z
567,MOW,SVX,2021-04-09T07:00:00Z,U6,261,3674,2021-03-06T11:12:29Z
568,MOW,SVX,2021-04-10T18:00:00Z,WZ,425,3667,2021-03-07T19:00:34Z
569,MOW,SVX,2021-04-11T05:25:00Z,U6,273,3820,2021-03-06T05:03:06Z
570,MOW,SVX,2021-04-12T18:00:00Z,WZ,425,3689,2021-03-06T22:26:47Z
571,MOW,SVX,2021-04-13T18:00:00Z,WZ,425,3680,2021-03-08T07:45:38Z
572,MOW,SVX,2021-04-14T18:00:00Z,WZ,425,3691,2021-03-06T13:02:25Z
573,MOW,SVX,2021-04-15T18:00:00Z,WZ,425,3680,2021-03-07T06:36:28Z
574,MOW,SVX,2021-04-16T18:00:00Z,WZ,425,3680,2021-03-08T05:57:02Z
575,MOW,SVX,2021-04-17T18:00:00Z,WZ,425,3680,2021-03-07T13:25:40Z
576,MOW,SVX,2021-04-18T05:25:00Z,U6,273,3820,2021-03-07T17:30:49Z
577,MOW,SVX,2021-04-19T18:00:00Z,WZ,425,3680,2021-03-07T09:13:33Z
578,MOW,SVX,2021-04-20T18:00:00Z,WZ,425,3691,2021-03-07T19:44:52Z
579,MOW,SVX,2021-04-21T10:20:00Z,U6,269,3820,2021-03-06T12:25:23Z
580,MOW,SVX,2021-04-22T18:00:00Z,WZ,425,3689,2021-03-08T10:27:26Z
581,MOW,SVX,2021-04-23T18:00:00Z,WZ,425,4099,2021-03-08T10:20:20Z
